,season,episode,title,name,quote
2954,1,10,The Rural Juror,All,Meat is the new bread. Rrrah!
2955,1,10,The Rural Juror,Tracy,What do you think?
2956,1,10,The Rural Juror,Jack,"Well, it's certainly not the worst celebrity-product idea I've ever heard."
2957,1,10,The Rural Juror,Whoopi,Hi. I'm Whoopi Goldberg. And you're working out with Whoopi.
2958,1,10,The Rural Juror,Jack,"With Tracy Jordan behind this, it just might work."
2959,1,10,The Rural Juror,Jack,"We'll roll it out in time for Christmas, manufacture it for 4 bucks, slap your name on it, nd sell it for $50."
2960,1,10,The Rural Juror,Tracy,So G. E. will produce the Tracy Jordan Meat Machine?
2961,1,10,The Rural Juror,Jack,"Oh, no, no."
2962,1,10,The Rural Juror,Jack,"G. E. could never make something so, um... unique."
2963,1,10,The Rural Juror,Jack,We'll have to pass this off to one of our subsidiaries.
2964,1,10,The Rural Juror,Jack,"You see, G. E. owns KitchenAll of Colorado, which in turn owns JMI of Stanford, which is a majority shareholder in pokerfastlane. com, which recently acquired the Sheinhardt Wig Company, which owns NBC outright."
2965,1,10,The Rural Juror,Jack,"NBC owns Winnipeg Iron Works, which owns the Ahp Chanagi Party Meats Corporation of Pyongyang, North Korea. And they will make the Meat Machine."
2966,1,10,The Rural Juror,Tracy,"Jack Donaghy, you are the best."
2967,1,10,The Rural Juror,Tracy,You know what? I'm gonna make you a mix tape.
2968,1,10,The Rural Juror,Tracy,You like Phil Collins?
2969,1,10,The Rural Juror,Jack,"I've got two ears and a heart, don't I?"
2970,1,10,The Rural Juror,Jack,All right. Jenna's on next.
2971,1,10,The Rural Juror,Jack,Everyone shut up so we can hear the title of this stupid movie.
2972,1,10,The Rural Juror,Barbra Walters,"And coming up, I'll be talking to ""The Girlie Show"" star Jenna Maroney about her upcoming project, ""The 'Ruro Jurr.""'"
2973,1,10,The Rural Juror,Frank,That is not helpful.
2974,1,10,The Rural Juror,Josh,"Hey, do you know the name of Jenna's movie yet?"
2975,1,10,The Rural Juror,Liz,"Oh, yeah. She gave me a screener."
2976,1,10,The Rural Juror,Josh,Okay.
2977,1,10,The Rural Juror,Liz,"No, no, no. I'm not telling you anything about it. I'm not giving you more ammunition to make fun of her with."
2978,1,10,The Rural Juror,Frank,So it's bad.
2979,1,10,The Rural Juror,Josh,How bad? Please! Just give us one detail.
2980,1,10,The Rural Juror,Liz,"Okay, fine."
2981,1,10,The Rural Juror,Liz,Jenna plays a Southern lawyer named Constance Justice.
2982,1,10,The Rural Juror,Frank,You got to let us see this.
2983,1,10,The Rural Juror,Liz,No.
2984,1,10,The Rural Juror,Frank,"Come on, Liz!"
2985,1,10,The Rural Juror,Liz,No!
2986,1,10,The Rural Juror,Frank,"Aw, man. Constance Justice."
2987,1,10,The Rural Juror,Writer,Justice has been served.
2988,1,10,The Rural Juror,Frank,Good stuff. Yeah.
2989,1,10,The Rural Juror,PA,"Tracy to the stage, please, for ""Pull Your Own Wisdom Teeth. """
2990,1,10,The Rural Juror,Jenna,"Oh, excuse me. Hey. There you are."
2991,1,10,The Rural Juror,Jenna,"So, what did you think of the movie?"
2992,1,10,The Rural Juror,Liz,"Oh, my God, Jenna. The soundtrack was so moody."
2993,1,10,The Rural Juror,Jenna,What else did you like about it?
2994,1,10,The Rural Juror,Liz,"What? Oh. Um, you were good. Your face was very expressive."
2995,1,10,The Rural Juror,Liz,And another cool part was... the trees.
2996,1,10,The Rural Juror,Liz,I got to get back to work.
2997,1,10,The Rural Juror,Jenna,You didn't like the movie.
2998,1,10,The Rural Juror,Liz,What? Yes. I just said I liked the movie.
2999,1,10,The Rural Juror,Jenna,"Uh, no, you didn't."
3000,1,10,The Rural Juror,Jenna,You did that condescending compliment thing you always do.
3001,1,10,The Rural Juror,Liz,What? When have I ever done that?
3002,1,10,The Rural Juror,Jenna,"So, what did you think?"
3003,1,10,The Rural Juror,Liz,"Oh, my God. You looked beautiful."
3004,1,10,The Rural Juror,Liz,The lighting was really neat.
3005,1,10,The Rural Juror,Liz,Ethan and I both thought the programs were really easy to read.
3006,1,10,The Rural Juror,Liz,"Well, that's not how I remember any of that."
3007,1,10,The Rural Juror,Jenna,"Look, Liz, for once, be honest with me. I want your real opinion."
3008,1,10,The Rural Juror,Liz,Okay.
3009,1,10,The Rural Juror,Liz,"I thought the story was preposterous, I thought the acting was way over the top, and I thought it was about an hour too long."
3010,1,10,The Rural Juror,Jenna,It's only 90 minutes.
3011,1,10,The Rural Juror,Liz,It's kind of a train wreck.
3012,1,10,The Rural Juror,Jenna,A train wreck? Okay.
3013,1,10,The Rural Juror,Liz,I'm not trying to be a jerk here. You asked me for my opinion.
3014,1,10,The Rural Juror,Jenna,Yeah. No. No. I understand. Thank you.
3015,1,10,The Rural Juror,Liz,"I wasn't kidding about how cool those trees were, though. What were they, oaks?"
3016,1,10,The Rural Juror,Dr. Spaceman,Damn it. Where are my car keys?
3017,1,10,The Rural Juror,Dr. Spaceman,"Jack, Tracy. what can I do for you?"
3018,1,10,The Rural Juror,Jack,"Leo, We have a product we want you to give a medical endorsement to."
3019,1,10,The Rural Juror,Dr. Spaceman,I'll do it. What is it?
3020,1,10,The Rural Juror,Jack,It's called the Tracy Jordan Meat Machine. It's a dual-press grill.
3021,1,10,The Rural Juror,Dr. Spaceman,"Say no more. If it's giving people meat, then I'm on board."
3022,1,10,The Rural Juror,Dr. Spaceman,I've always said humans need more animal blood. It keeps the spine straight.
3023,1,10,The Rural Juror,Jack,"We appreciate it, Leo."
3024,1,10,The Rural Juror,Dr. Spaceman,"You boys need anything while you're here... some reds, yellows? Just got some purples in from Peru."
3025,1,10,The Rural Juror,Tracy,"No, I'm good."
3026,1,10,The Rural Juror,Jack,"Well, it would be rude not to take one or two."
3027,1,10,The Rural Juror,Barbra Walters,"All right. Now, ""The Rural Juror"" is the true story of Roy Jerner, whose pure furor ensures a terrible m*rder."
3028,1,10,The Rural Juror,Barbra Walters,Excuse me. Meg.
3029,1,10,The Rural Juror,Frank,I feel like I'm getting further away from it.
3030,1,10,The Rural Juror,Josh,Hey. Last night I broke into Liz's office. I got Jenna's movie.
3031,1,10,The Rural Juror,Toofer,How'd you get in there?
3032,1,10,The Rural Juror,Josh,That weird security guard Tony let me in.
3033,1,10,The Rural Juror,Josh,I also looked on Liz's computer.
3034,1,10,The Rural Juror,Josh,"Her last two Google searches were for ""singles yoga"" and ""scalp pain."""
3035,1,10,The Rural Juror,Frank,That is grim.
3036,1,10,The Rural Juror,Toofer,"""The Rural Juror""?"
3037,1,10,The Rural Juror,Josh,"Man, that's disappointing. I had to let Tony watch me pee to get that tape."
3038,1,10,The Rural Juror,Josh,What?
3039,1,10,The Rural Juror,Liz,"Hey, you wanted to see me."
3040,1,10,The Rural Juror,Jenna,Yeah. I don't want to wear this Paris Hilton nose.
3041,1,10,The Rural Juror,Liz,I'm sorry. You have to wear the nose. There's a whole bunch of jokes in the sketch about the nose.
3042,1,10,The Rural Juror,Jenna,"Well, to be perfectly honest, I think the entire sketch is a train wreck."
3043,1,10,The Rural Juror,Liz,"Oh, I see. We're not talking about the nose. We're talking about the movie."
3044,1,10,The Rural Juror,Jenna,"You're wrong about it, Liz."
3045,1,10,The Rural Juror,Jenna,It's getting some very positive early reviews. Teenmoviescene.com gave it five out of five iPods.
3046,1,10,The Rural Juror,Liz,"Jenna, believe what you want. I'm your friend. I'm telling you the truth."
3047,1,10,The Rural Juror,Jenna,Please. Here's what's really going on.
3048,1,10,The Rural Juror,Jenna,It's killing you that I'm in something good that you had nothing to do with. And now you're taking it out on me.
3049,1,10,The Rural Juror,Liz,"Oh, come on."
3050,1,10,The Rural Juror,Jenna,"Well, enjoy kicking me around for now, Liz, because I won't be on your crappy little show forever."
3051,1,10,The Rural Juror,Liz,Really?
3052,1,10,The Rural Juror,Jenna,Really.
3053,1,10,The Rural Juror,Liz,Really?
3054,1,10,The Rural Juror,Jenna,Really.
3055,1,10,The Rural Juror,Liz,Really?
3056,1,10,The Rural Juror,Jenna,Really.
3057,1,10,The Rural Juror,Liz,"Well, Jenna, I'm sorry you feel that way."
3058,1,10,The Rural Juror,Dinosaur,Aah! What the hell?
3059,1,10,The Rural Juror,Liz,"Oh, God. I'm sorry. I didn't know there was a person in there."
3060,1,10,The Rural Juror,Jenna,"Pete, could you tell Liz Lemon not to stand in my eye line while I'm rehearsing, please?"
3061,1,10,The Rural Juror,Liz,"Pete, could you tell Jenna she smells like a stripper?"
3062,1,10,The Rural Juror,Pete,"So, uh, are you guys still fighting?"
3063,1,10,The Rural Juror,Liz,We've reached kind of an understanding.
3064,1,10,The Rural Juror,Liz,"She's not talking to me, and to retaliate, I'm writing impressions for her that she can't do."
3065,1,10,The Rural Juror,Jenna,I did not have sexual relations with that woman.
3066,1,10,The Rural Juror,Pete,You guys can't go on like this. You have to apologize to her.
3067,1,10,The Rural Juror,Liz,"I didn't do anything wrong. She insisted on me telling her what I thought of her crappy movie, and then she attacked me."
3068,1,10,The Rural Juror,Pete,"Liz, I can't have the head writer and one of the stars of the show fighting."
3069,1,10,The Rural Juror,Pete,I can barely keep a lid on the feud between Kenneth and Dougie from props.
3070,1,10,The Rural Juror,Kenneth,Stop it.
3071,1,10,The Rural Juror,Tracy,"Audience, let me ask you a question. How many times has this happened to you?"
3072,1,10,The Rural Juror,Tracy,Or this?
3073,1,10,The Rural Juror,Tracy,Seem familiar?
3074,1,10,The Rural Juror,Tracy,"Bread is one of the worst things in the world, but we've always needed it... until now."
3075,1,10,The Rural Juror,Tracy,"By burning three different types of meat together, the Tracy Jordan Meat Machine takes bread out of the equation."
3076,1,10,The Rural Juror,Tracy,Now your sandwich is all of the good stuff.
3077,1,10,The Rural Juror,Tracy,That's delicious.
3078,1,10,The Rural Juror,Dr. Spaceman,And it's healthy.
3079,1,10,The Rural Juror,Dr. Spaceman,Hi. I'm Dr. Leo Spaceman.
3080,1,10,The Rural Juror,Dr. Spaceman,I'm a working physician with a degree from the Ho Chi Minh City School of Medicine.
3081,1,10,The Rural Juror,Tracy,"Dr. Spaceman, is it true that bread eats away at your brain?"
3082,1,10,The Rural Juror,Dr. Spaceman,We have no way of knowing because the powerful bread lobby keeps stopping my research.
3083,1,10,The Rural Juror,Tracy,"Well, folks, bread will never maybe attack your brain again."
3084,1,10,The Rural Juror,Tracy,"Because with the Tracy Jordan Meat Machine... say it with me, now..."
3085,1,10,The Rural Juror,All,Meat is the new bread!
3086,1,10,The Rural Juror,Liz,Where did you guys get this tape?
3087,1,10,The Rural Juror,Frank,"Uh, Josh broke into your office."
3088,1,10,The Rural Juror,Liz,You went in my office without permission?
3089,1,10,The Rural Juror,Josh,Because I'm worried about your scalp pain.
3090,1,10,The Rural Juror,Jenna,"Hello, everyone. Frank, could you tell Liz..."
3091,1,10,The Rural Juror,Frank,No. Not interested.
3092,1,10,The Rural Juror,Jenna,"Girl writer, could you tell Liz that I..."
3093,1,10,The Rural Juror,Liz,"Jenna, stop this. It's stupid."
3094,1,10,The Rural Juror,Liz,Let's just go in my office and talk.
3095,1,10,The Rural Juror,Jenna,"Oh, there is nothing to talk about."
3096,1,10,The Rural Juror,Liz,Stop making this something it isn't. I just didn't like the movie because it's bad.
3097,1,10,The Rural Juror,Liz,These guys watched it. They'll tell you.
3098,1,10,The Rural Juror,Josh,"Actually, we all kind of liked it."
3099,1,10,The Rural Juror,Liz,"What? No, you didn't."
3100,1,10,The Rural Juror,Toofer,Yeah. We all did.
3101,1,10,The Rural Juror,Frank,"It's not the best thing in the world, but it's solid, and Jenna's really good in it."
3102,1,10,The Rural Juror,Jenna,"Thank you, Frank."
3103,1,10,The Rural Juror,Jenna,Look. Look at her. She can't stand that I'm in something good.
3104,1,10,The Rural Juror,Frank,It's probably because of her own intellectual insecurities.
3105,1,10,The Rural Juror,Liz,"What? Frank, shut up."
3106,1,10,The Rural Juror,Frank,Fine. Dismiss me.
3107,1,10,The Rural Juror,Frank,"I guess because I look weird, I can't be perceptive."
3108,1,10,The Rural Juror,Liz,I can't believe you liked this movie.
3109,1,10,The Rural Juror,Jenna,Ugh!
3110,1,10,The Rural Juror,Josh,Jeez. I hope those two work it out.
3111,1,10,The Rural Juror,Frank,"Relax, man."
3112,1,10,The Rural Juror,Frank,"As long as they're yapping at each other, we're not working. Enjoy it."
3113,1,10,The Rural Juror,Tracy,I want these everywhere.
3114,1,10,The Rural Juror,Tracy,I want every person here eating from a Tracy Jordan Meat Machine.
3115,1,10,The Rural Juror,Kenneth,"Ow! Ah, cheese and crackers, that smarts!"
3116,1,10,The Rural Juror,Tracy,What happened?
3117,1,10,The Rural Juror,Kenneth,"The grease burned me, Mr. Jordan. The machine must be broken."
3118,1,10,The Rural Juror,Tracy,That one must be defective.
3119,1,10,The Rural Juror,Kenneth,Ah! Ow! My face! My page jacket!
3120,1,10,The Rural Juror,Tracy,They all must be like that. Where's Donaghy?
3121,1,10,The Rural Juror,Kenneth,Ah. Can somebody take me to a hospital?
3122,1,10,The Rural Juror,Liz,"Jenna, stop. I just want to get past this. What do you need me to do?"
3123,1,10,The Rural Juror,Jenna,"Well, you can start by saying you're sorry."
3124,1,10,The Rural Juror,Liz,Fine. I am sorry that I assumed other people would hate the movie just because I hate it. That was wrong.
3125,1,10,The Rural Juror,Jenna,That's it? That's your apology?
3126,1,10,The Rural Juror,Liz,Yeah. Are we good?
3127,1,10,The Rural Juror,Jenna,We're good.
3128,1,10,The Rural Juror,Jenna,Great.
3129,1,10,The Rural Juror,Jenna,Do I have to wear the nose tonight?
3130,1,10,The Rural Juror,Liz,"Yes, you do."
3131,1,10,The Rural Juror,Jenna,"Okay. Well, then I hope you get bird flu and die."
3132,1,10,The Rural Juror,Liz,What did you just say to me?
3133,1,10,The Rural Juror,Jenna,"You are a big fake, you know that, Liz?"
3134,1,10,The Rural Juror,Jenna,She doesn't even need those glasses.
3135,1,10,The Rural Juror,Liz,"Really? I'm a fake, blondie? I'm a fake?"
3136,1,10,The Rural Juror,Jack,"Burning jets of grease, huh? Were any of our people hurt?"
3137,1,10,The Rural Juror,Tracy,Only Kenneth.
3138,1,10,The Rural Juror,Jack,Good.
3139,1,10,The Rural Juror,Tracy,What are we gonna do? We can't sell this.
3140,1,10,The Rural Juror,Jack,You're right. We can't sell this... in the United States.
3141,1,10,The Rural Juror,Tracy,What?
3142,1,10,The Rural Juror,Jack,We simply have to find a market with lax safety regulations.
3143,1,10,The Rural Juror,Jack,"With your international appeal, we can go anywhere."
3144,1,10,The Rural Juror,Jack,How about the Ukraine?
3145,1,10,The Rural Juror,Tracy,"Not the Ukraine, I own some property on the Dnieper River."
3146,1,10,The Rural Juror,Jack,In Volyn?
3147,1,10,The Rural Juror,Tracy,Closer to Cherkassy.
3148,1,10,The Rural Juror,Jack,"We'll find another country, then. How do you feel about Venezuela?"
3149,1,10,The Rural Juror,Tracy,"Can't do it, Donaghy. I can't put my name on a product that's gonna hurt people."
3150,1,10,The Rural Juror,Jack,"That's disappointing, although I admire your integrity."
3151,1,10,The Rural Juror,Jonathan,"Mr. Donaghy, they need you onstage immediately... some kind of emergency."
3152,1,10,The Rural Juror,Jack,Crying out loud.
3153,1,10,The Rural Juror,Jenna,I'm sorry that we're not all weeping with gratitude at getting to read your words.
3154,1,10,The Rural Juror,Jenna,I am so glad I studied voice at Northwestern so I could do raps about Suri Cruise.
3155,1,10,The Rural Juror,Liz,"Oh, please. If it wasn't for me, you'd still be slutting it up for car-dealership owners so they'd put you in their commercials."
3156,1,10,The Rural Juror,Jenna,So now I'm a slut?
3157,1,10,The Rural Juror,Liz,Yeah.
3158,1,10,The Rural Juror,Jenna,Let me tell you something. This slut slept with your brother.
3159,1,10,The Rural Juror,Liz,Mitch?!
